30.7700,-39.6200, 10.6100,19.0000,8.0000
30.7700,-49.9300,  6.9400,20.0000,8.0000
30.7700,-39.1800,  2.1400,21.0000,8.0000
30.7700,-29.0700, -1.9200,22.0000,8.0000
30.7700,-27.3200, -6.7200,23.0000,8.0000
30.7700,-25.6700,-10.8900,24.0000,8.0000
30.7700,-22.8400,-15.2900,25.0000,8.0000
30.7700,-19.7300,-18.8900,26.0000,8.0000
30.7700,-15.4100,-22.0000,27.0000,8.0000
30.7700,-10.8800,-24.2000,28.0000,8.0000
30.7700, -7.8600,-33.8000,29.0000,8.0000
30.7700,  0.2900,-43.0300,30.0000,8.0000
30.7700,  7.8600,-43.3900,31.0000,8.0000
30.7700, 25.7500,-49.6300,32.0000,8.0000
30.7700, 28.3600,-39.7500,33.0000,8.0000
30.7700, 33.5100,-35.6900,34.0000,8.0000
30.7700, 36.9000,-32.1400,35.0000,8.0000
30.7700, 39.7800,-27.9900,36.0000,8.0000
30.7700, 42.4400,-23.6000,37.0000,8.0000
30.7700, 44.8700,-16.6500,38.0000,8.0000
30.7700, 46.2500, -9.5100,39.0000,8.0000
30.7700, 46.9300, -2.5100,40.0000,8.0000
30.7700, 47.6300,  5.2400,41.0000,8.0000
20.5400, -0.0200,  0.0200,1.0000,9.0000
20.5400, 36.8200,  3.1300,2.0000,9.0000
20.5400, 36.6400,  9.2400,3.0000,9.0000
20.5400, 35.1500, 15.4400,4.0000,9.0000
20.5400, 25.1500, 16.6000,5.0000,9.0000
20.5400, 15.9900, 14.4900,6.0000,9.0000
20.5400, 13.2800, 18.2100,7.0000,9.0000
20.5400, 10.1600, 21.4400,8.0000,9.0000
20.5400,  3.6200, 11.0900,9.0000,9.0000
20.5400,  1.5800, 11.8900,10.0000,9.0000
20.5400, -0.1100, 12.0300,11.0000,9.0000
20.5400, -1.7400, 11.5700,12.0000,9.0000
20.5400, -3.0900, 10.7500,13.0000,9.0000
20.5400, -4.4700,  9.3600,14.0000,9.0000
20.5400, -5.3600,  7.9800,15.0000,9.0000
20.5400,-14.8500, 15.2500,16.0000,9.0000
20.5400,-16.4600, 11.2800,17.0000,9.0000
20.5400,-17.3500,  7.4600,18.0000,9.0000
20.5400,-27.7900,  7.3300,19.0000,9.0000
20.5400,-27.4300,  4.2600,20.0000,9.0000
20.5400,-26.8700,  1.2200,21.0000,9.0000
20.5400,-17.1800, -1.4700,22.0000,9.0000
20.5400,-16.1300, -4.6700,23.0000,9.0000
20.5400,-15.0700, -7.1100,24.0000,9.0000
20.5400,-13.3900, -9.9200,25.0000,9.0000
20.5400,-11.7200,-12.0300,26.0000,9.0000
20.5400, -9.5200,-13.9900,27.0000,9.0000
20.5400, -9.2200,-24.0400,28.0000,9.0000
20.5400, -5.2500,-25.4900,29.0000,9.0000
20.5400,  0.1100,-26.6100,30.0000,9.0000
20.5400,  7.6300,-35.9200,31.0000,9.0000
